ids,age,balance,day,duration,pdays,job,contact,education,marital,default,y
42179,53,1356,9,371,96,management,cellular,tertiary,married,no,no
8853,35,300,4,81,-1,blue-collar,unknown,primary,married,no,no
33424,30,262,20,15,343,blue-collar,cellular,primary,married,no,no
17814,39,738,29,90,-1,technician,cellular,secondary,married,no,no
11047,50,580,17,88,-1,services,unknown,tertiary,divorced,no,no
32820,24,-220,17,401,15,blue-collar,cellular,secondary,married,no,no
2848,25,329,14,158,-1,unknown,unknown,unknown,single,no,no
11546,59,1115,19,834,-1,retired,unknown,primary,married,no,yes
37961,46,196,14,29,-1,admin.,telephone,secondary,married,no,no
11660,38,3054,20,24,-1,blue-collar,unknown,secondary,single,no,no
3750,38,1146,16,84,-1,blue-collar,unknown,unknown,single,no,no
28193,27,254,29,194,188,self-employed,cellular,secondary,married,yes,no
42675,50,2955,14,166,-1,admin.,cellular,secondary,married,no,no
8191,47,1208,2,339,-1,management,unknown,secondary,divorced,no,no
21447,38,173,18,205,-1,self-employed,cellular,secondary,married,no,no
8921,39,217,4,341,-1,admin.,unknown,secondary,married,no,no
6473,36,-295,27,132,-1,services,unknown,secondary,single,no,no
15830,47,273,21,91,-1,blue-collar,cellular,primary,married,no,no
17847,32,1,29,123,-1,technician,cellular,secondary,married,no,no
42478,64,43,10,232,-1,retired,cellular,primary,married,no,yes
12511,37,0,2,372,-1,services,unknown,primary,single,no,no
43462,25,1857,13,295,187,blue-collar,cellular,secondary,single,no,yes
29643,42,-97,3,216,271,blue-collar,cellular,primary,married,no,no
375,49,143,6,83,-1,blue-collar,unknown,secondary,single,no,no
29368,65,1948,2,102,-1,retired,cellular,tertiary,married,no,no
15731,45,210,21,623,-1,management,cellular,tertiary,married,no,no
45073,37,203,21,759,90,management,cellular,tertiary,married,no,yes
28554,29,1366,29,90,245,management,cellular,tertiary,married,no,no
35051,33,519,6,175,-1,admin.,telephone,secondary,married,no,no
12726,41,484,7,321,-1,blue-collar,cellular,primary,married,no,no
20889,47,1303,13,68,-1,blue-collar,cellular,secondary,married,no,no
13428,26,25,9,94,-1,services,cellular,secondary,married,no,no
21347,33,134,18,79,-1,management,cellular,tertiary,single,no,no
42554,43,4216,24,150,195,services,cellular,tertiary,married,no,yes
1874,33,92,9,127,-1,blue-collar,unknown,primary,single,no,no
24925,31,482,18,183,-1,admin.,cellular,secondary,single,no,no
31456,29,250,31,371,257,management,cellular,tertiary,married,no,no
15050,52,1405,17,753,-1,blue-collar,cellular,secondary,married,no,yes
789,59,836,7,106,-1,retired,unknown,secondary,married,no,no
1210,55,325,8,693,-1,blue-collar,unknown,tertiary,single,no,no
4490,31,121,20,187,-1,admin.,unknown,secondary,single,no,no
9671,36,1245,6,1469,-1,self-employed,unknown,secondary,married,no,yes
15088,31,528,17,143,-1,blue-collar,cellular,primary,single,no,no
3152,46,2612,14,414,-1,blue-collar,unknown,secondary,single,no,no
13881,33,1786,10,209,-1,blue-collar,cellular,secondary,married,no,no
41945,27,3792,22,504,183,blue-collar,cellular,secondary,single,no,yes
17663,36,-129,29,121,-1,unemployed,cellular,secondary,married,no,no
18270,46,1114,31,87,-1,management,cellular,secondary,married,no,no
41364,38,748,31,98,-1,blue-collar,cellular,secondary,married,no,no
8438,38,1221,3,258,-1,management,unknown,tertiary,married,no,no
37327,37,513,13,134,362,blue-collar,cellular,secondary,married,no,no
9240,49,550,5,412,-1,technician,unknown,secondary,married,no,no
44481,52,0,9,145,94,technician,cellular,tertiary,married,no,no
38101,40,252,15,103,-1,self-employed,cellular,tertiary,married,no,no
29984,34,98,4,268,-1,entrepreneur,cellular,unknown,married,no,no
14507,52,0,15,231,-1,blue-collar,cellular,secondary,divorced,no,no
38994,27,-195,18,391,-1,services,cellular,secondary,single,no,yes
10875,55,11,17,150,-1,blue-collar,unknown,primary,married,no,no
25900,59,1881,19,456,-1,management,cellular,tertiary,married,no,no
18490,40,1954,31,1107,-1,blue-collar,cellular,secondary,married,no,yes
26641,32,901,20,140,-1,admin.,cellular,secondary,married,no,no
22556,59,0,22,347,-1,retired,cellular,primary,married,no,no
25981,36,227,19,294,-1,entrepreneur,cellular,secondary,married,no,no
9680,53,17,6,104,-1,retired,unknown,primary,married,no,no
25493,33,102,19,199,-1,management,cellular,tertiary,single,no,no
34688,42,241,5,704,-1,services,cellular,secondary,single,no,no
31241,58,10180,3,180,-1,management,cellular,secondary,divorced,no,yes
35855,50,300,8,99,339,entrepreneur,cellular,primary,married,no,no
6476,36,9713,27,72,-1,services,unknown,secondary,single,no,no
16260,38,539,23,161,-1,management,cellular,tertiary,divorced,no,no
26671,38,3289,20,340,164,blue-collar,cellular,primary,married,no,no
19552,35,616,7,92,-1,management,cellular,secondary,married,no,no
19124,60,0,5,143,-1,retired,cellular,secondary,married,no,no
7494,30,196,29,91,-1,blue-collar,unknown,secondary,single,no,no
9307,39,3127,5,451,-1,blue-collar,unknown,primary,married,no,no
41166,38,407,19,89,-1,admin.,cellular,secondary,divorced,no,no
5694,46,1728,26,50,-1,blue-collar,unknown,secondary,married,no,no
39951,29,23,2,163,55,technician,cellular,secondary,married,no,yes
8062,32,3237,2,447,-1,management,unknown,tertiary,single,no,no
26881,32,502,20,442,-1,technician,telephone,tertiary,single,no,no
5308,39,1410,23,55,-1,management,unknown,secondary,married,no,no
41627,42,238,25,692,-1,management,cellular,tertiary,divorced,no,yes
14995,37,-26,17,209,-1,blue-collar,telephone,secondary,married,no,no
41279,43,2145,25,291,95,services,cellular,secondary,married,no,yes
15535,47,150,21,212,-1,technician,cellular,tertiary,married,no,no
27999,32,527,28,38,-1,unemployed,cellular,secondary,divorced,no,no
32313,38,1004,16,444,-1,technician,cellular,tertiary,married,no,no
27880,55,512,28,70,-1,unemployed,cellular,secondary,married,no,no
15739,50,776,21,200,-1,management,cellular,tertiary,married,no,no
3023,60,751,14,115,-1,blue-collar,unknown,secondary,married,no,no
20270,32,300,11,163,-1,technician,cellular,tertiary,single,no,no
14382,29,627,14,140,-1,technician,cellular,unknown,married,no,no
44186,60,979,15,346,181,retired,cellular,tertiary,divorced,no,yes
12702,41,1618,7,134,-1,housemaid,cellular,primary,married,no,no
26343,33,9670,20,204,-1,self-employed,cellular,tertiary,single,no,no
37643,35,602,14,467,-1,blue-collar,cellular,primary,married,no,no
35827,41,106,8,197,-1,technician,cellular,secondary,divorced,no,no
17723,35,37,29,104,-1,blue-collar,cellular,primary,divorced,no,no
35417,33,478,7,349,338,blue-collar,cellular,secondary,married,no,no
35740,36,0,8,113,-1,blue-collar,cellular,secondary,married,no,no
45029,40,979,15,106,-1,housemaid,cellular,primary,married,no,no
38326,46,1085,15,523,353,blue-collar,cellular,primary,married,no,yes
31798,34,11,8,233,-1,blue-collar,cellular,unknown,married,no,no
5712,35,103,26,290,-1,technician,unknown,secondary,single,no,no
37985,29,792,14,374,-1,admin.,cellular,secondary,married,no,no
39327,33,2955,18,178,-1,management,cellular,secondary,single,no,no
19148,51,2918,5,193,-1,blue-collar,cellular,secondary,married,no,no
28465,26,-101,29,172,-1,self-employed,cellular,tertiary,single,no,no
21483,38,216,19,141,-1,technician,cellular,tertiary,married,no,no
44211,19,302,16,205,-1,student,cellular,secondary,single,no,yes
39424,42,5310,22,545,186,management,cellular,primary,married,no,yes
28580,48,-6,29,362,-1,unemployed,cellular,primary,married,yes,no
44780,72,2321,14,221,64,admin.,cellular,primary,married,no,yes
10998,38,265,17,854,-1,blue-collar,unknown,primary,married,no,no
11646,43,-19,20,241,-1,blue-collar,unknown,unknown,married,no,no
24736,35,3329,18,166,-1,self-employed,cellular,secondary,married,no,no
38154,34,176,15,67,368,blue-collar,cellular,secondary,divorced,no,no
33586,35,414,20,11,319,services,cellular,secondary,single,no,no
33963,59,493,30,237,-1,retired,cellular,secondary,married,no,yes
3354,49,2219,15,51,-1,blue-collar,unknown,secondary,married,no,no
11073,35,1359,17,585,-1,services,unknown,tertiary,married,no,no
8212,45,6,2,159,-1,blue-collar,unknown,primary,divorced,no,no
5324,35,700,23,240,-1,technician,unknown,secondary,married,no,no
2415,44,353,13,705,-1,blue-collar,unknown,primary,married,no,no
16322,28,-337,23,284,-1,blue-collar,cellular,secondary,single,no,no
13239,28,-126,8,360,-1,admin.,cellular,secondary,single,no,no
3657,55,0,16,248,-1,technician,unknown,secondary,married,no,no
30011,45,7895,4,872,-1,blue-collar,cellular,secondary,married,no,yes
17968,43,99,30,226,-1,blue-collar,cellular,secondary,single,no,no
5459,35,430,23,147,-1,blue-collar,unknown,secondary,married,no,no
7474,40,271,29,483,-1,blue-collar,unknown,secondary,married,no,no
7568,42,685,30,204,-1,blue-collar,unknown,secondary,divorced,no,no
5590,35,317,23,162,-1,management,unknown,tertiary,married,no,no
20437,41,297,12,140,-1,technician,cellular,secondary,single,no,no
38653,33,5,15,934,368,admin.,cellular,secondary,single,no,yes
35063,30,346,6,87,345,services,cellular,secondary,single,no,no
29319,49,4,2,161,-1,blue-collar,cellular,primary,married,no,no
5211,28,131,23,407,-1,self-employed,unknown,secondary,single,no,no
40137,34,88,5,206,99,services,cellular,tertiary,single,no,no
21504,32,146,19,162,-1,management,cellular,tertiary,single,no,no
23679,32,-300,28,226,-1,technician,cellular,secondary,married,no,no
21162,37,588,14,65,-1,technician,cellular,secondary,married,no,no
12845,40,0,7,111,-1,management,cellular,tertiary,married,no,no
43589,28,631,29,835,-1,technician,cellular,secondary,single,no,no
17444,32,128,28,320,-1,management,cellular,tertiary,married,no,no
29408,33,153,2,405,-1,management,cellular,tertiary,single,no,no
30351,34,309,5,578,-1,unemployed,cellular,primary,married,no,yes
16500,33,844,23,476,-1,technician,cellular,secondary,married,no,no
3252,49,1530,15,173,-1,admin.,unknown,secondary,married,no,no
11135,42,0,18,185,-1,admin.,unknown,secondary,divorced,no,no
13310,34,123,8,218,-1,blue-collar,cellular,secondary,married,no,no
8230,28,8263,2,267,-1,blue-collar,unknown,primary,single,no,no
20510,44,614,12,85,-1,self-employed,cellular,primary,married,no,no
7319,52,2076,29,112,-1,management,unknown,tertiary,single,no,no
5479,50,0,23,97,-1,admin.,unknown,secondary,married,no,no
31117,54,511,17,1201,-1,management,cellular,tertiary,married,no,no
37480,51,1203,13,25,350,blue-collar,telephone,primary,married,no,no
28054,59,208,28,503,-1,retired,cellular,secondary,divorced,no,no
20436,46,-880,12,185,-1,entrepreneur,cellular,secondary,married,no,no
9972,56,197,9,258,-1,blue-collar,unknown,primary,married,no,no
7707,41,96,30,136,-1,services,unknown,secondary,married,no,no
5119,33,1545,21,357,-1,self-employed,unknown,tertiary,married,no,no
44398,34,69,3,263,251,admin.,cellular,tertiary,married,no,yes
41124,36,609,18,33,-1,management,cellular,tertiary,single,no,no
34643,39,290,5,128,336,blue-collar,cellular,secondary,single,no,no
2409,30,-846,13,117,-1,services,unknown,secondary,married,yes,no
14390,53,0,14,85,-1,management,cellular,tertiary,married,no,no
39641,33,1077,26,118,-1,admin.,cellular,tertiary,single,no,no
10382,38,309,12,160,-1,services,unknown,secondary,married,no,no
3187,50,95,15,468,-1,blue-collar,unknown,secondary,married,no,no
39783,58,2094,1,161,-1,unemployed,cellular,tertiary,single,no,no
31546,26,193,3,48,-1,student,cellular,tertiary,single,no,no
5485,31,150,23,83,-1,entrepreneur,unknown,tertiary,single,no,no
23626,38,173,28,32,-1,management,cellular,tertiary,married,no,no
3463,34,-353,15,328,-1,management,unknown,unknown,married,yes,no
11067,52,7388,17,291,-1,management,unknown,tertiary,married,no,no
23081,31,3220,26,74,-1,self-employed,cellular,tertiary,married,no,no
215,40,483,5,168,-1,technician,unknown,tertiary,married,no,no
28905,31,295,2,78,-1,services,cellular,secondary,single,no,no
23628,33,111,28,7,-1,technician,cellular,secondary,single,no,no
20378,57,14093,11,231,-1,blue-collar,cellular,secondary,married,no,no
25542,32,964,19,130,120,entrepreneur,cellular,tertiary,married,no,no
35997,50,496,8,108,-1,blue-collar,cellular,primary,single,no,no
10801,37,984,17,475,-1,technician,unknown,secondary,single,no,no
23883,39,115,29,345,-1,management,cellular,tertiary,divorced,no,no
10007,57,1367,9,144,-1,services,unknown,primary,divorced,no,no
36602,41,598,12,69,364,blue-collar,cellular,secondary,married,no,no
39910,29,1165,2,245,-1,technician,cellular,secondary,single,no,yes
6152,56,373,27,269,-1,blue-collar,unknown,primary,married,no,no
40772,32,0,10,540,-1,technician,cellular,secondary,divorced,no,no
41556,32,2,11,100,-1,management,cellular,tertiary,single,no,yes
19269,43,385,6,359,-1,self-employed,cellular,primary,married,yes,no
8364,38,648,3,179,-1,blue-collar,unknown,secondary,married,no,no
9151,37,255,5,447,-1,technician,unknown,secondary,single,no,no
34105,35,1162,30,175,-1,management,cellular,tertiary,single,no,yes
40364,31,660,22,115,-1,technician,cellular,secondary,married,no,no
29504,31,640,3,92,-1,student,cellular,unknown,single,no,no
23928,30,3849,29,115,-1,management,telephone,tertiary,single,no,no
34293,33,850,4,324,-1,unemployed,cellular,tertiary,single,no,no
38122,57,530,15,10,360,services,telephone,secondary,married,no,no
41136,79,0,18,90,-1,housemaid,cellular,primary,married,no,no
10864,58,73,17,116,-1,blue-collar,unknown,primary,married,no,no
30785,45,415,6,74,-1,technician,cellular,secondary,divorced,no,no
29005,47,207,2,244,271,admin.,cellular,secondary,divorced,no,no
13029,34,412,8,164,-1,entrepreneur,cellular,tertiary,married,no,no
39595,31,180,26,222,70,technician,cellular,secondary,married,no,no
6753,52,310,28,211,-1,blue-collar,unknown,secondary,married,no,no
23387,37,243,27,167,-1,blue-collar,cellular,secondary,single,no,no
5924,27,1693,26,101,-1,technician,unknown,secondary,single,no,no
33984,43,1854,30,323,-1,unemployed,cellular,secondary,divorced,no,yes
16927,29,5698,25,198,-1,management,cellular,tertiary,married,no,no
22845,33,130,25,121,-1,management,cellular,tertiary,married,no,no
15637,29,3357,21,120,-1,management,cellular,tertiary,single,no,no
8431,34,220,3,65,-1,admin.,unknown,secondary,married,no,no
23795,51,21614,29,47,-1,blue-collar,cellular,primary,married,no,no
41542,38,0,11,260,95,unknown,cellular,tertiary,single,no,yes
30310,47,289,5,210,-1,unemployed,cellular,primary,single,no,no
29922,42,0,4,358,-1,management,cellular,tertiary,married,yes,no
10845,46,17,17,72,-1,housemaid,unknown,primary,married,no,no
13747,40,540,10,217,-1,admin.,cellular,secondary,married,no,no
19869,47,74,8,88,-1,unknown,cellular,secondary,married,no,no
38299,30,1323,15,223,-1,technician,cellular,tertiary,single,no,no
1028,31,19,7,241,-1,blue-collar,unknown,primary,married,no,no
42203,47,0,10,213,190,admin.,cellular,secondary,married,no,yes
15262,34,0,17,75,-1,services,cellular,secondary,married,no,no
45145,28,441,8,106,-1,services,cellular,tertiary,single,no,no
6331,32,124,27,193,-1,management,unknown,tertiary,married,no,no
18072,44,-156,30,1211,-1,housemaid,cellular,primary,married,no,yes
1055,46,323,7,108,-1,blue-collar,unknown,primary,married,no,no
5253,36,711,23,154,-1,blue-collar,unknown,primary,married,no,no
44850,36,5958,22,155,184,management,cellular,tertiary,single,no,yes
27039,32,5626,21,131,-1,technician,cellular,secondary,married,no,no
17782,30,92,29,110,-1,management,cellular,tertiary,single,no,no
27913,45,299,28,368,-1,technician,cellular,secondary,divorced,no,no
43144,27,195,25,416,-1,services,cellular,secondary,single,no,yes
19532,43,10273,7,359,-1,management,cellular,secondary,married,no,no
18967,44,945,4,190,-1,technician,cellular,secondary,married,no,no
33431,42,527,20,112,-1,admin.,cellular,secondary,divorced,no,yes
40244,40,10346,15,491,207,self-employed,cellular,tertiary,single,no,yes
28823,38,451,30,143,-1,blue-collar,cellular,secondary,married,no,no
23716,32,813,28,114,-1,management,cellular,tertiary,single,no,no
4776,38,1663,21,93,-1,blue-collar,unknown,secondary,married,no,no
32385,35,951,16,567,-1,admin.,cellular,secondary,divorced,no,no
44416,30,19,4,139,92,housemaid,cellular,tertiary,single,no,yes
11681,59,6955,20,179,-1,retired,unknown,primary,married,no,no
41469,78,301,7,537,-1,retired,cellular,primary,married,no,no
11649,50,17,20,189,-1,unemployed,unknown,secondary,married,no,no
38097,48,168,15,100,361,technician,cellular,secondary,divorced,no,no
21206,46,3,18,92,-1,management,cellular,tertiary,married,no,no
19804,34,-218,8,126,-1,management,cellular,tertiary,married,no,no
27019,30,376,21,710,-1,management,cellular,tertiary,single,no,yes
17311,46,-216,28,404,-1,blue-collar,cellular,secondary,married,no,no
14800,33,208,16,284,-1,blue-collar,cellular,primary,married,no,no
40907,69,324,12,875,189,retired,cellular,primary,married,no,no
