ids,age,balance,day,duration,pdays,job,contact,marital,default,y
25981,36,227,19,294,-1,entrepreneur,cellular,married,no,no
9680,53,17,6,104,-1,retired,unknown,married,no,no
25493,33,102,19,199,-1,management,cellular,single,no,no
34688,42,241,5,704,-1,services,cellular,single,no,no
31241,58,10180,3,180,-1,management,cellular,divorced,no,yes
35855,50,300,8,99,339,entrepreneur,cellular,married,no,no
6476,36,9713,27,72,-1,services,unknown,single,no,no
16260,38,539,23,161,-1,management,cellular,divorced,no,no
26671,38,3289,20,340,164,blue-collar,cellular,married,no,no
19552,35,616,7,92,-1,management,cellular,married,no,no
19124,60,0,5,143,-1,retired,cellular,married,no,no
7494,30,196,29,91,-1,blue-collar,unknown,single,no,no
9307,39,3127,5,451,-1,blue-collar,unknown,married,no,no
41166,38,407,19,89,-1,admin.,cellular,divorced,no,no
5694,46,1728,26,50,-1,blue-collar,unknown,married,no,no
39951,29,23,2,163,55,technician,cellular,married,no,yes
8062,32,3237,2,447,-1,management,unknown,single,no,no
26881,32,502,20,442,-1,technician,telephone,single,no,no
5308,39,1410,23,55,-1,management,unknown,married,no,no
41627,42,238,25,692,-1,management,cellular,divorced,no,yes
14995,37,-26,17,209,-1,blue-collar,telephone,married,no,no
41279,43,2145,25,291,95,services,cellular,married,no,yes
15535,47,150,21,212,-1,technician,cellular,married,no,no
27999,32,527,28,38,-1,unemployed,cellular,divorced,no,no
32313,38,1004,16,444,-1,technician,cellular,married,no,no
27880,55,512,28,70,-1,unemployed,cellular,married,no,no
15739,50,776,21,200,-1,management,cellular,married,no,no
3023,60,751,14,115,-1,blue-collar,unknown,married,no,no
20270,32,300,11,163,-1,technician,cellular,single,no,no
14382,29,627,14,140,-1,technician,cellular,married,no,no
44186,60,979,15,346,181,retired,cellular,divorced,no,yes
12702,41,1618,7,134,-1,housemaid,cellular,married,no,no
26343,33,9670,20,204,-1,self-employed,cellular,single,no,no
37643,35,602,14,467,-1,blue-collar,cellular,married,no,no
35827,41,106,8,197,-1,technician,cellular,divorced,no,no
17723,35,37,29,104,-1,blue-collar,cellular,divorced,no,no
35417,33,478,7,349,338,blue-collar,cellular,married,no,no
35740,36,0,8,113,-1,blue-collar,cellular,married,no,no
45029,40,979,15,106,-1,housemaid,cellular,married,no,no
38326,46,1085,15,523,353,blue-collar,cellular,married,no,yes
31798,34,11,8,233,-1,blue-collar,cellular,married,no,no
5712,35,103,26,290,-1,technician,unknown,single,no,no
37985,29,792,14,374,-1,admin.,cellular,married,no,no
39327,33,2955,18,178,-1,management,cellular,single,no,no
19148,51,2918,5,193,-1,blue-collar,cellular,married,no,no
28465,26,-101,29,172,-1,self-employed,cellular,single,no,no
21483,38,216,19,141,-1,technician,cellular,married,no,no
44211,19,302,16,205,-1,student,cellular,single,no,yes
39424,42,5310,22,545,186,management,cellular,married,no,yes
28580,48,-6,29,362,-1,unemployed,cellular,married,yes,no
44780,72,2321,14,221,64,admin.,cellular,married,no,yes
10998,38,265,17,854,-1,blue-collar,unknown,married,no,no
11646,43,-19,20,241,-1,blue-collar,unknown,married,no,no
24736,35,3329,18,166,-1,self-employed,cellular,married,no,no
38154,34,176,15,67,368,blue-collar,cellular,divorced,no,no
33586,35,414,20,11,319,services,cellular,single,no,no
33963,59,493,30,237,-1,retired,cellular,married,no,yes
3354,49,2219,15,51,-1,blue-collar,unknown,married,no,no
11073,35,1359,17,585,-1,services,unknown,married,no,no
8212,45,6,2,159,-1,blue-collar,unknown,divorced,no,no
5324,35,700,23,240,-1,technician,unknown,married,no,no
2415,44,353,13,705,-1,blue-collar,unknown,married,no,no
16322,28,-337,23,284,-1,blue-collar,cellular,single,no,no
13239,28,-126,8,360,-1,admin.,cellular,single,no,no
3657,55,0,16,248,-1,technician,unknown,married,no,no
30011,45,7895,4,872,-1,blue-collar,cellular,married,no,yes
17968,43,99,30,226,-1,blue-collar,cellular,single,no,no
5459,35,430,23,147,-1,blue-collar,unknown,married,no,no
7474,40,271,29,483,-1,blue-collar,unknown,married,no,no
7568,42,685,30,204,-1,blue-collar,unknown,divorced,no,no
5590,35,317,23,162,-1,management,unknown,married,no,no
20437,41,297,12,140,-1,technician,cellular,single,no,no
38653,33,5,15,934,368,admin.,cellular,single,no,yes
35063,30,346,6,87,345,services,cellular,single,no,no
29319,49,4,2,161,-1,blue-collar,cellular,married,no,no
5211,28,131,23,407,-1,self-employed,unknown,single,no,no
40137,34,88,5,206,99,services,cellular,single,no,no
21504,32,146,19,162,-1,management,cellular,single,no,no
23679,32,-300,28,226,-1,technician,cellular,married,no,no
21162,37,588,14,65,-1,technician,cellular,married,no,no
12845,40,0,7,111,-1,management,cellular,married,no,no
43589,28,631,29,835,-1,technician,cellular,single,no,no
17444,32,128,28,320,-1,management,cellular,married,no,no
29408,33,153,2,405,-1,management,cellular,single,no,no
30351,34,309,5,578,-1,unemployed,cellular,married,no,yes
16500,33,844,23,476,-1,technician,cellular,married,no,no
3252,49,1530,15,173,-1,admin.,unknown,married,no,no
11135,42,0,18,185,-1,admin.,unknown,divorced,no,no
13310,34,123,8,218,-1,blue-collar,cellular,married,no,no
8230,28,8263,2,267,-1,blue-collar,unknown,single,no,no
20510,44,614,12,85,-1,self-employed,cellular,married,no,no
7319,52,2076,29,112,-1,management,unknown,single,no,no
5479,50,0,23,97,-1,admin.,unknown,married,no,no
31117,54,511,17,1201,-1,management,cellular,married,no,no
37480,51,1203,13,25,350,blue-collar,telephone,married,no,no
28054,59,208,28,503,-1,retired,cellular,divorced,no,no
20436,46,-880,12,185,-1,entrepreneur,cellular,married,no,no
9972,56,197,9,258,-1,blue-collar,unknown,married,no,no
7707,41,96,30,136,-1,services,unknown,married,no,no
5119,33,1545,21,357,-1,self-employed,unknown,married,no,no
44398,34,69,3,263,251,admin.,cellular,married,no,yes
41124,36,609,18,33,-1,management,cellular,single,no,no
34643,39,290,5,128,336,blue-collar,cellular,single,no,no
2409,30,-846,13,117,-1,services,unknown,married,yes,no
14390,53,0,14,85,-1,management,cellular,married,no,no
39641,33,1077,26,118,-1,admin.,cellular,single,no,no
10382,38,309,12,160,-1,services,unknown,married,no,no
3187,50,95,15,468,-1,blue-collar,unknown,married,no,no
39783,58,2094,1,161,-1,unemployed,cellular,single,no,no
31546,26,193,3,48,-1,student,cellular,single,no,no
5485,31,150,23,83,-1,entrepreneur,unknown,single,no,no
23626,38,173,28,32,-1,management,cellular,married,no,no
3463,34,-353,15,328,-1,management,unknown,married,yes,no
11067,52,7388,17,291,-1,management,unknown,married,no,no
23081,31,3220,26,74,-1,self-employed,cellular,married,no,no
215,40,483,5,168,-1,technician,unknown,married,no,no
28905,31,295,2,78,-1,services,cellular,single,no,no
23628,33,111,28,7,-1,technician,cellular,single,no,no
20378,57,14093,11,231,-1,blue-collar,cellular,married,no,no
25542,32,964,19,130,120,entrepreneur,cellular,married,no,no
35997,50,496,8,108,-1,blue-collar,cellular,single,no,no
10801,37,984,17,475,-1,technician,unknown,single,no,no
23883,39,115,29,345,-1,management,cellular,divorced,no,no
10007,57,1367,9,144,-1,services,unknown,divorced,no,no
36602,41,598,12,69,364,blue-collar,cellular,married,no,no
39910,29,1165,2,245,-1,technician,cellular,single,no,yes
6152,56,373,27,269,-1,blue-collar,unknown,married,no,no
40772,32,0,10,540,-1,technician,cellular,divorced,no,no
41556,32,2,11,100,-1,management,cellular,single,no,yes
19269,43,385,6,359,-1,self-employed,cellular,married,yes,no
8364,38,648,3,179,-1,blue-collar,unknown,married,no,no
9151,37,255,5,447,-1,technician,unknown,single,no,no
34105,35,1162,30,175,-1,management,cellular,single,no,yes
40364,31,660,22,115,-1,technician,cellular,married,no,no
29504,31,640,3,92,-1,student,cellular,single,no,no
23928,30,3849,29,115,-1,management,telephone,single,no,no
34293,33,850,4,324,-1,unemployed,cellular,single,no,no
38122,57,530,15,10,360,services,telephone,married,no,no
41136,79,0,18,90,-1,housemaid,cellular,married,no,no
10864,58,73,17,116,-1,blue-collar,unknown,married,no,no
30785,45,415,6,74,-1,technician,cellular,divorced,no,no
29005,47,207,2,244,271,admin.,cellular,divorced,no,no
13029,34,412,8,164,-1,entrepreneur,cellular,married,no,no
39595,31,180,26,222,70,technician,cellular,married,no,no
6753,52,310,28,211,-1,blue-collar,unknown,married,no,no
23387,37,243,27,167,-1,blue-collar,cellular,single,no,no
5924,27,1693,26,101,-1,technician,unknown,single,no,no
33984,43,1854,30,323,-1,unemployed,cellular,divorced,no,yes
16927,29,5698,25,198,-1,management,cellular,married,no,no
22845,33,130,25,121,-1,management,cellular,married,no,no
15637,29,3357,21,120,-1,management,cellular,single,no,no
8431,34,220,3,65,-1,admin.,unknown,married,no,no
23795,51,21614,29,47,-1,blue-collar,cellular,married,no,no
41542,38,0,11,260,95,unknown,cellular,single,no,yes
30310,47,289,5,210,-1,unemployed,cellular,single,no,no
29922,42,0,4,358,-1,management,cellular,married,yes,no
10845,46,17,17,72,-1,housemaid,unknown,married,no,no
13747,40,540,10,217,-1,admin.,cellular,married,no,no
19869,47,74,8,88,-1,unknown,cellular,married,no,no
38299,30,1323,15,223,-1,technician,cellular,single,no,no
1028,31,19,7,241,-1,blue-collar,unknown,married,no,no
42203,47,0,10,213,190,admin.,cellular,married,no,yes
15262,34,0,17,75,-1,services,cellular,married,no,no
45145,28,441,8,106,-1,services,cellular,single,no,no
6331,32,124,27,193,-1,management,unknown,married,no,no
18072,44,-156,30,1211,-1,housemaid,cellular,married,no,yes
1055,46,323,7,108,-1,blue-collar,unknown,married,no,no
5253,36,711,23,154,-1,blue-collar,unknown,married,no,no
44850,36,5958,22,155,184,management,cellular,single,no,yes
27039,32,5626,21,131,-1,technician,cellular,married,no,no
17782,30,92,29,110,-1,management,cellular,single,no,no
27913,45,299,28,368,-1,technician,cellular,divorced,no,no
43144,27,195,25,416,-1,services,cellular,single,no,yes
19532,43,10273,7,359,-1,management,cellular,married,no,no
18967,44,945,4,190,-1,technician,cellular,married,no,no
33431,42,527,20,112,-1,admin.,cellular,divorced,no,yes
40244,40,10346,15,491,207,self-employed,cellular,single,no,yes
28823,38,451,30,143,-1,blue-collar,cellular,married,no,no
23716,32,813,28,114,-1,management,cellular,single,no,no
4776,38,1663,21,93,-1,blue-collar,unknown,married,no,no
32385,35,951,16,567,-1,admin.,cellular,divorced,no,no
44416,30,19,4,139,92,housemaid,cellular,single,no,yes
11681,59,6955,20,179,-1,retired,unknown,married,no,no
41469,78,301,7,537,-1,retired,cellular,married,no,no
11649,50,17,20,189,-1,unemployed,unknown,married,no,no
38097,48,168,15,100,361,technician,cellular,divorced,no,no
21206,46,3,18,92,-1,management,cellular,married,no,no
19804,34,-218,8,126,-1,management,cellular,married,no,no
27019,30,376,21,710,-1,management,cellular,single,no,yes
17311,46,-216,28,404,-1,blue-collar,cellular,married,no,no
14800,33,208,16,284,-1,blue-collar,cellular,married,no,no
40907,69,324,12,875,189,retired,cellular,married,no,no
16505,37,216,23,408,-1,management,cellular,married,no,no
20080,32,3275,11,326,-1,technician,cellular,married,no,no
27310,32,253,21,76,170,technician,cellular,married,no,no
19795,42,42045,8,205,-1,entrepreneur,cellular,married,no,no
19716,45,1192,7,260,-1,blue-collar,cellular,married,no,no
6639,26,535,28,252,-1,blue-collar,unknown,single,no,no
24788,53,2496,18,94,-1,entrepreneur,cellular,married,no,no
44484,28,6791,9,361,46,management,telephone,single,no,no
41246,51,117,24,467,88,technician,cellular,married,no,yes
3724,47,1756,16,207,-1,blue-collar,unknown,married,no,no
5981,44,3057,26,98,-1,blue-collar,unknown,married,no,no
27592,40,877,21,12,177,admin.,cellular,single,no,no
22906,51,917,25,56,-1,services,cellular,married,no,no
8558,31,124,3,154,-1,services,unknown,single,no,no
16450,28,-221,23,1090,-1,services,cellular,single,no,no
38963,36,123,18,9,-1,blue-collar,cellular,married,no,no
23878,39,0,29,94,-1,management,cellular,married,no,no
20447,40,1050,12,117,-1,housemaid,cellular,married,no,no
20646,32,11431,12,141,-1,technician,cellular,married,no,no
22935,37,111,26,179,-1,self-employed,cellular,married,no,no
26942,34,4254,21,714,-1,admin.,cellular,single,no,yes
27328,30,438,21,98,-1,services,cellular,single,no,no
37957,24,-169,14,366,-1,blue-collar,cellular,single,no,no
43045,30,41,15,68,186,admin.,cellular,single,no,no
29067,38,447,2,224,269,technician,cellular,married,no,no
3531,43,632,15,440,-1,blue-collar,unknown,married,no,no
39087,23,817,18,123,-1,blue-collar,cellular,single,no,no
8819,28,191,4,238,-1,management,unknown,single,no,no
29906,45,242,4,510,198,entrepreneur,cellular,married,no,no
34116,30,4389,30,82,-1,blue-collar,cellular,married,no,no
38245,31,178,15,415,360,blue-collar,cellular,single,no,no
38120,31,591,15,14,-1,technician,cellular,single,no,no
28057,39,0,28,224,-1,management,cellular,married,no,no
39208,30,48,18,142,300,retired,cellular,single,no,no
30320,30,40,5,133,-1,unemployed,cellular,single,no,no
27163,52,2594,21,425,-1,entrepreneur,telephone,married,no,no
14714,36,3420,15,98,-1,blue-collar,cellular,married,no,no
34543,30,6392,5,335,-1,management,cellular,single,no,no
11495,39,4,19,185,-1,housemaid,unknown,married,no,no
18382,51,0,31,574,-1,unemployed,cellular,divorced,no,yes
95,36,101,5,426,-1,management,unknown,married,no,no
30846,56,0,9,139,265,technician,cellular,divorced,no,no
15856,45,0,21,81,-1,blue-collar,cellular,married,no,no
17667,51,0,29,204,-1,management,cellular,married,yes,no
575,61,195,6,179,-1,retired,unknown,married,no,no
38757,37,91,18,8,-1,blue-collar,cellular,married,no,no
33691,37,0,21,146,-1,blue-collar,cellular,divorced,no,yes
37285,40,-378,13,541,295,services,cellular,married,no,no
15090,31,2336,17,224,-1,management,cellular,single,no,no
31583,42,2249,3,362,136,entrepreneur,telephone,married,no,no
40100,32,252,4,216,-1,management,cellular,single,no,no
20127,39,13338,11,103,-1,housemaid,cellular,married,no,no
9919,44,1012,9,440,-1,management,unknown,single,no,no
21118,48,141,14,208,-1,management,cellular,married,no,no
12273,48,2288,24,114,-1,blue-collar,unknown,single,no,no
29109,27,1411,2,92,-1,student,cellular,single,no,no
7429,38,522,29,347,-1,blue-collar,unknown,single,no,no
10238,32,2,11,354,-1,technician,unknown,divorced,no,no
15976,52,0,22,150,-1,self-employed,cellular,married,no,no
13165,41,120,8,489,-1,admin.,cellular,married,no,no
18444,46,1,31,43,-1,unemployed,cellular,married,no,no
10940,32,914,17,236,-1,services,unknown,single,no,no
34020,30,4684,30,268,-1,technician,cellular,single,no,yes
18725,59,2194,31,16,-1,retired,telephone,married,no,no
19898,31,2744,8,309,-1,technician,cellular,single,no,no
41188,63,0,20,110,-1,retired,cellular,married,no,no
28538,30,840,29,163,-1,services,cellular,married,no,no
22144,45,1251,21,126,-1,blue-collar,cellular,married,no,no
11155,43,62,18,67,-1,services,unknown,divorced,no,no
10249,43,59,11,107,-1,technician,unknown,single,no,no
30181,36,277,5,239,-1,blue-collar,cellular,married,no,no
28245,52,1724,29,73,-1,unemployed,cellular,married,no,no
32648,33,3975,17,515,150,blue-collar,cellular,single,no,no
35895,44,293,8,345,358,technician,cellular,single,no,no
8343,28,5149,2,232,-1,blue-collar,unknown,single,no,no
3920,50,567,16,274,-1,management,unknown,single,no,no
19402,35,-116,6,339,-1,technician,cellular,married,no,no
22714,60,0,25,101,-1,retired,cellular,married,no,no
34681,35,1286,5,862,337,admin.,cellular,married,no,yes
13923,32,264,10,71,-1,services,cellular,divorced,no,no
1231,27,181,8,231,-1,admin.,unknown,single,no,no
11480,53,2774,19,193,-1,services,unknown,married,no,no
10547,42,167,16,119,-1,services,unknown,divorced,no,no
21817,50,452,20,181,-1,blue-collar,cellular,married,no,no
2155,29,11,12,214,-1,entrepreneur,unknown,single,no,no
40149,37,4321,5,657,-1,blue-collar,cellular,married,no,yes
21554,46,687,19,125,-1,blue-collar,cellular,married,no,no
30409,33,406,5,61,275,services,cellular,single,no,no
5185,56,3784,21,672,-1,admin.,unknown,married,no,no
13879,34,580,10,380,-1,management,cellular,married,no,no
44742,64,2799,9,378,-1,unknown,telephone,married,no,no
33040,23,0,17,171,-1,admin.,cellular,single,no,no
33038,32,1504,17,131,-1,blue-collar,cellular,married,no,no
42834,45,547,2,577,-1,management,cellular,married,no,yes
33462,39,1035,20,436,-1,management,cellular,married,no,no
6679,35,1453,28,199,-1,services,unknown,married,no,no
39823,52,-528,1,1144,-1,admin.,cellular,single,no,yes
20800,51,0,13,88,-1,unknown,cellular,married,no,no
36860,39,0,12,106,-1,technician,cellular,married,no,no
24734,40,1777,18,81,-1,management,cellular,married,no,no
25629,39,800,19,76,-1,blue-collar,cellular,married,no,no
41587,50,1612,15,188,92,management,cellular,married,no,no
889,47,447,7,126,-1,management,unknown,divorced,no,no
28435,26,155,29,291,244,blue-collar,cellular,single,no,no
29856,48,320,4,118,-1,blue-collar,cellular,married,no,no
23020,33,0,26,126,-1,management,cellular,married,no,no
17296,35,289,28,48,-1,admin.,cellular,single,no,no
44068,32,4024,2,150,-1,self-employed,cellular,single,no,no
34380,41,4047,4,14,75,technician,cellular,divorced,no,no
1056,44,-171,7,441,-1,blue-collar,unknown,married,no,no
39966,29,3846,3,313,-1,management,cellular,single,no,yes
20462,52,0,12,106,-1,management,cellular,married,no,no
