ids,age,balance,day,duration,pdays,job,contact,marital,default,y
619,40,-5,6,78,-1,technician,unknown,single,no,no
620,48,147,6,142,-1,technician,unknown,married,no,no
621,33,7,6,87,-1,technician,unknown,divorced,no,no
622,40,109,6,147,-1,technician,unknown,married,no,no
623,59,-119,6,289,-1,retired,unknown,married,no,no
625,31,1852,6,170,-1,management,unknown,single,no,no
626,35,533,6,802,-1,unemployed,unknown,married,no,no
628,34,2434,6,218,-1,admin.,unknown,single,no,no
629,32,90,6,57,-1,technician,unknown,married,no,no
630,56,4246,6,304,-1,admin.,unknown,divorced,no,no
631,32,395,6,241,-1,admin.,unknown,single,no,no
632,42,15,6,230,-1,blue-collar,unknown,married,no,no
634,52,-184,6,392,-1,entrepreneur,unknown,married,no,no
635,52,660,6,201,-1,services,unknown,married,no,no
636,52,-183,6,145,-1,blue-collar,unknown,divorced,yes,no
637,30,1144,6,252,-1,unemployed,unknown,divorced,no,no
638,44,1,6,235,-1,services,unknown,divorced,no,no
639,35,69,6,235,-1,admin.,unknown,married,no,no
640,55,220,6,328,-1,management,unknown,single,no,no
641,33,332,6,116,-1,blue-collar,unknown,married,no,no
642,37,240,6,246,-1,blue-collar,unknown,single,no,no
643,42,0,6,293,-1,technician,unknown,single,no,no
644,43,0,6,37,-1,unemployed,unknown,married,no,no
645,38,898,6,132,-1,entrepreneur,unknown,married,no,no
646,37,123,6,530,-1,technician,unknown,married,no,no
647,31,252,6,175,-1,student,unknown,single,no,no
649,41,-366,6,29,-1,technician,unknown,married,no,no
650,29,209,6,311,-1,student,unknown,single,no,no
652,44,4,6,312,-1,self-employed,unknown,divorced,no,no
653,39,104,6,412,-1,admin.,unknown,married,no,no
654,28,312,6,392,-1,technician,unknown,single,no,no
655,33,-349,6,191,-1,blue-collar,unknown,married,no,no
656,41,4,6,284,-1,services,unknown,married,no,no
657,40,-322,6,144,-1,blue-collar,unknown,married,no,no
659,38,1349,6,100,-1,management,unknown,married,no,no
662,33,101,6,392,-1,admin.,unknown,single,no,no
663,34,848,6,684,-1,blue-collar,unknown,married,no,no
664,41,89,6,333,-1,entrepreneur,unknown,married,no,no
666,35,148,6,128,-1,admin.,unknown,single,no,no
667,40,200,6,322,-1,technician,unknown,single,no,no
668,60,46,6,202,-1,self-employed,unknown,married,no,no
670,46,530,6,739,-1,blue-collar,unknown,married,no,no
671,31,0,6,273,-1,blue-collar,unknown,single,no,no
672,49,1,6,260,-1,self-employed,unknown,married,no,no
673,29,43,6,268,-1,blue-collar,unknown,married,no,no
674,31,-173,6,396,-1,management,unknown,single,no,no
675,38,389,6,262,-1,management,unknown,married,no,no
676,37,215,6,308,-1,blue-collar,unknown,married,no,no
677,35,-131,6,467,-1,technician,unknown,married,no,no
678,31,783,6,320,-1,management,unknown,single,no,no
679,41,0,6,160,-1,admin.,unknown,married,no,no
680,46,80,6,245,-1,services,unknown,married,no,no
681,40,105,6,189,-1,services,unknown,divorced,no,no
682,29,182,6,477,-1,admin.,unknown,married,no,no
683,49,82,6,310,-1,admin.,unknown,married,no,no
684,42,0,6,65,-1,management,unknown,married,no,no
685,54,510,6,196,-1,services,unknown,married,no,no
686,40,242,6,221,-1,management,unknown,single,no,no
687,53,244,6,197,-1,admin.,unknown,married,no,no
688,49,92,6,221,-1,management,unknown,married,no,no
690,29,948,6,75,-1,student,unknown,single,no,no
691,36,23,6,400,-1,blue-collar,unknown,married,no,no
692,37,710,6,378,-1,technician,unknown,married,no,no
693,39,1205,6,118,-1,services,unknown,married,no,no
694,36,368,6,1597,-1,technician,unknown,married,no,yes
696,40,6,6,60,-1,admin.,unknown,married,no,no
697,49,26,6,276,-1,blue-collar,unknown,married,no,no
698,30,-48,6,152,-1,technician,unknown,single,no,no
699,57,2142,6,251,-1,management,unknown,married,no,no
700,24,77,6,390,-1,services,unknown,single,no,no
701,46,401,6,306,-1,blue-collar,unknown,married,no,no
702,33,21,6,189,-1,admin.,unknown,married,no,no
704,43,-497,6,234,-1,admin.,unknown,single,no,no
705,40,369,6,79,-1,blue-collar,unknown,divorced,no,no
706,44,78,6,13,-1,technician,unknown,single,no,no
707,35,226,6,283,-1,technician,unknown,single,no,no
708,47,503,6,109,-1,technician,unknown,married,no,no
709,33,372,6,132,-1,blue-collar,unknown,married,no,no
710,31,0,6,144,-1,admin.,unknown,married,no,no
712,36,125,6,95,-1,entrepreneur,unknown,married,no,no
713,56,4,6,31,-1,retired,unknown,divorced,no,no
714,40,419,6,112,-1,admin.,unknown,single,no,no
715,41,322,6,87,-1,admin.,unknown,divorced,no,no
716,53,303,6,593,-1,retired,unknown,married,no,no
717,39,607,6,99,-1,blue-collar,unknown,married,no,no
718,44,579,6,198,-1,blue-collar,unknown,divorced,no,no
719,38,3047,6,285,-1,admin.,unknown,married,no,no
720,54,83,6,190,-1,technician,unknown,divorced,no,no
721,58,68,6,172,-1,management,unknown,married,no,no
722,52,58,6,213,-1,blue-collar,unknown,married,no,no
723,28,251,6,178,-1,admin.,unknown,single,no,no
724,36,688,6,174,-1,blue-collar,unknown,married,no,no
726,42,55,6,176,-1,services,unknown,divorced,no,no
727,42,101,6,32,-1,admin.,unknown,married,no,no
730,49,198,6,200,-1,blue-collar,unknown,married,no,no
731,47,209,6,135,-1,entrepreneur,unknown,married,no,no
733,34,105,6,314,-1,management,unknown,married,no,no
734,35,109,6,597,-1,services,unknown,married,no,no
735,35,376,6,207,-1,blue-collar,unknown,single,no,no
737,55,0,6,160,-1,technician,unknown,married,no,no
739,35,550,6,55,-1,management,unknown,single,no,no
740,57,162,6,155,-1,blue-collar,unknown,married,no,no
742,41,512,6,233,-1,blue-collar,unknown,married,no,no
743,57,807,6,211,-1,blue-collar,unknown,married,no,no
744,45,248,6,88,-1,blue-collar,unknown,married,no,no
746,56,7,6,305,-1,self-employed,unknown,married,no,no
747,31,281,6,206,-1,entrepreneur,unknown,married,no,no
748,37,88,6,128,-1,blue-collar,unknown,single,no,no
749,30,32,6,122,-1,management,unknown,married,no,no
750,30,115,6,66,-1,admin.,unknown,single,no,no
752,36,144,6,164,-1,management,unknown,married,no,no
753,55,383,6,343,-1,unemployed,unknown,married,no,no
754,37,569,6,126,-1,admin.,unknown,single,no,no
756,48,3754,6,249,-1,admin.,unknown,married,no,no
758,59,307,6,250,-1,services,unknown,married,no,no
759,37,-421,6,183,-1,technician,unknown,married,no,no
760,33,60,6,190,-1,blue-collar,unknown,divorced,no,no
761,44,67,6,220,-1,blue-collar,unknown,married,no,no
762,57,402,6,153,-1,technician,unknown,married,no,no
764,42,239,6,191,-1,technician,unknown,married,no,no
765,51,421,6,216,-1,blue-collar,unknown,divorced,no,no
766,44,161,7,89,-1,admin.,unknown,divorced,no,no
767,46,289,7,51,-1,technician,unknown,married,yes,no
769,39,245,7,148,-1,blue-collar,unknown,married,no,no
770,42,0,7,132,-1,services,unknown,married,no,no
771,50,156,7,117,-1,blue-collar,unknown,married,no,no
774,55,92,7,118,-1,technician,unknown,single,no,no
775,46,89,7,479,-1,services,unknown,married,no,no
776,42,166,7,285,-1,blue-collar,unknown,married,no,no
777,45,103,7,35,-1,management,unknown,married,no,no
778,43,-454,7,322,-1,blue-collar,unknown,married,no,no
779,42,445,7,202,-1,admin.,unknown,married,no,no
780,30,4,7,172,-1,admin.,unknown,married,no,no
781,47,1001,7,201,-1,blue-collar,unknown,married,no,no
782,51,-69,7,216,-1,services,unknown,divorced,no,no
783,38,42,7,195,-1,technician,unknown,single,no,no
784,57,1617,7,96,-1,technician,unknown,married,no,no
786,32,210,7,188,-1,technician,unknown,divorced,no,no
787,46,0,7,70,-1,management,unknown,married,no,no
788,29,185,7,141,-1,student,unknown,single,no,no
794,46,2303,7,241,-1,self-employed,unknown,married,no,no
795,43,144,7,131,-1,management,unknown,married,no,no
796,34,205,7,312,-1,services,unknown,married,no,no
797,39,305,7,275,-1,management,unknown,married,no,no
798,30,251,7,120,-1,blue-collar,unknown,divorced,no,no
800,29,8,7,113,-1,technician,unknown,married,no,no
801,40,139,7,91,-1,blue-collar,unknown,divorced,no,no
803,37,238,7,200,-1,blue-collar,unknown,single,no,no
804,35,0,7,326,-1,admin.,unknown,married,no,no
807,31,414,7,215,-1,services,unknown,married,no,no
808,56,223,7,97,-1,retired,unknown,single,no,no
809,57,197,7,32,-1,technician,unknown,married,no,no
810,36,-251,7,162,-1,blue-collar,unknown,married,no,no
811,45,-139,7,152,-1,self-employed,unknown,divorced,no,no
812,47,733,7,268,-1,blue-collar,unknown,married,no,no
813,29,0,7,104,-1,technician,unknown,single,no,no
814,57,1,7,852,-1,services,unknown,married,no,no
815,45,97,7,923,-1,blue-collar,unknown,married,no,no
816,31,435,7,159,-1,blue-collar,unknown,single,no,no
817,31,0,7,953,-1,management,unknown,divorced,no,no
819,30,3,7,174,-1,technician,unknown,single,no,no
821,33,404,7,139,-1,services,unknown,married,no,no
822,39,981,7,294,-1,blue-collar,unknown,married,no,no
824,34,302,7,124,-1,services,unknown,married,no,no
826,37,259,7,130,-1,services,unknown,single,no,no
827,35,527,7,143,-1,blue-collar,unknown,married,no,no
828,55,102,7,74,-1,retired,unknown,married,no,no
830,40,490,7,477,-1,management,unknown,divorced,no,no
831,42,19,7,158,-1,blue-collar,unknown,single,no,no
833,42,386,7,168,-1,management,unknown,married,no,no
834,35,539,7,520,-1,technician,unknown,single,no,no
835,44,-329,7,171,-1,technician,unknown,divorced,no,no
838,35,-532,7,149,-1,blue-collar,unknown,single,yes,no
840,49,64,7,293,-1,blue-collar,unknown,married,no,no
841,31,1415,7,485,-1,blue-collar,unknown,single,no,no
842,31,147,7,374,-1,technician,unknown,single,no,no
844,37,-196,7,207,-1,services,unknown,single,no,no
845,33,716,7,83,-1,blue-collar,unknown,married,no,no
846,37,0,7,228,-1,management,unknown,married,no,no
847,42,-246,7,149,-1,services,unknown,married,no,no
848,56,-203,7,139,-1,blue-collar,unknown,married,no,no
849,37,245,7,732,-1,admin.,unknown,single,no,yes
850,36,342,7,142,-1,services,unknown,single,no,no
851,29,3,7,359,-1,technician,unknown,single,no,no
852,54,-248,7,112,-1,management,unknown,married,yes,no
854,43,370,7,216,-1,blue-collar,unknown,divorced,no,no
856,47,387,7,122,-1,blue-collar,unknown,married,no,no
859,33,392,7,254,-1,services,unknown,divorced,no,no
860,33,165,7,111,-1,retired,unknown,married,no,no
861,53,236,7,354,-1,admin.,unknown,divorced,no,no
862,37,52,7,359,-1,services,unknown,married,no,no
863,40,1265,7,97,-1,management,unknown,single,no,no
864,37,693,7,327,-1,blue-collar,unknown,married,no,no
865,35,118,7,236,-1,technician,unknown,married,no,no
866,49,3659,7,160,-1,blue-collar,unknown,married,no,no
868,38,673,7,184,-1,management,unknown,single,no,no
869,52,273,7,227,-1,self-employed,unknown,married,no,no
870,33,327,7,109,-1,services,unknown,divorced,no,no
872,32,0,7,298,-1,blue-collar,unknown,married,no,no
873,35,109,7,83,-1,blue-collar,unknown,single,no,no
875,32,473,7,204,-1,blue-collar,unknown,divorced,no,no
876,37,414,7,131,-1,unknown,unknown,single,no,no
877,45,154,7,1138,-1,blue-collar,unknown,married,no,yes
878,31,344,7,123,-1,technician,unknown,married,no,no
879,38,8,7,125,-1,admin.,unknown,married,no,no
881,38,266,7,287,-1,blue-collar,unknown,married,no,no
882,33,98,7,109,-1,housemaid,unknown,married,no,no
883,38,83,7,140,-1,blue-collar,unknown,married,no,no
886,42,263,7,254,-1,management,unknown,married,no,no
887,40,306,7,184,-1,blue-collar,unknown,married,no,no
888,32,233,7,193,-1,management,unknown,married,no,no
891,53,-291,7,591,-1,services,unknown,divorced,no,yes
892,31,309,7,294,-1,services,unknown,married,no,no
893,59,202,7,173,-1,blue-collar,unknown,married,no,no
894,29,56,7,336,-1,entrepreneur,unknown,married,no,no
895,59,229,7,19,-1,blue-collar,unknown,married,no,no
896,44,143,7,153,-1,blue-collar,unknown,married,no,no
897,38,100,7,786,-1,admin.,unknown,single,no,yes
898,49,326,7,99,-1,admin.,unknown,married,no,no
899,43,167,7,243,-1,blue-collar,unknown,married,no,no
900,52,545,7,260,-1,admin.,unknown,single,no,no
901,40,2100,7,164,-1,admin.,unknown,married,no,no
902,32,0,7,255,-1,services,unknown,married,no,no
903,47,192,7,47,-1,admin.,unknown,married,no,no
907,50,377,7,221,-1,blue-collar,unknown,married,no,no
908,44,7624,7,126,-1,retired,unknown,married,no,no
909,43,66,7,175,-1,self-employed,unknown,married,no,no
910,51,37,7,256,-1,blue-collar,unknown,married,no,no
911,32,64,7,202,-1,admin.,unknown,single,no,no
912,47,34,7,104,-1,management,unknown,divorced,no,no
914,57,1013,7,448,-1,self-employed,unknown,married,no,no
915,43,140,7,127,-1,admin.,unknown,single,no,no
917,28,97,7,67,-1,blue-collar,unknown,single,no,no
918,38,5,7,221,-1,blue-collar,unknown,married,no,no
919,37,74,7,150,-1,unemployed,unknown,divorced,no,no
920,44,58544,7,144,-1,admin.,unknown,married,no,no
921,41,169,7,296,-1,technician,unknown,married,no,no
922,37,444,7,401,-1,self-employed,unknown,married,no,no
923,30,542,7,435,-1,services,unknown,single,no,no
924,32,-205,7,388,-1,blue-collar,unknown,married,no,no
925,30,112,7,245,-1,management,unknown,single,no,no
926,35,39,7,143,-1,services,unknown,married,no,no
927,55,1268,7,223,-1,blue-collar,unknown,married,no,no
928,52,-98,7,423,-1,blue-collar,unknown,married,no,no
930,55,-90,7,634,-1,retired,unknown,married,no,no
933,39,-345,7,69,-1,blue-collar,unknown,married,yes,no
934,54,-932,7,799,-1,blue-collar,unknown,married,no,no
935,39,20,7,109,-1,blue-collar,unknown,married,no,no
936,49,90,7,127,-1,blue-collar,unknown,married,no,no
938,27,134,7,68,-1,management,unknown,single,no,no
939,26,0,7,180,-1,services,unknown,married,no,no
940,40,61,7,112,-1,blue-collar,unknown,married,no,no
941,47,-5,7,444,-1,blue-collar,unknown,married,yes,no
942,31,-45,7,246,-1,services,unknown,single,no,no
943,53,156,7,259,-1,blue-collar,unknown,single,no,no
945,33,-6,7,566,-1,admin.,unknown,married,no,no
946,35,528,7,274,-1,services,unknown,married,no,no
947,46,1481,7,49,-1,entrepreneur,unknown,married,no,no
948,31,2019,7,380,-1,management,unknown,married,no,no
949,35,1855,7,138,-1,technician,unknown,single,no,no
950,29,147,7,376,-1,management,unknown,married,no,no
951,51,220,7,421,-1,technician,unknown,married,no,no
952,33,198,7,121,-1,blue-collar,unknown,married,no,no
953,37,115,7,36,-1,management,unknown,married,no,no
955,42,644,7,19,-1,technician,unknown,married,no,no
956,28,225,7,866,-1,blue-collar,unknown,married,no,no
957,57,502,7,229,-1,retired,unknown,married,no,no
958,38,-32,7,154,-1,services,unknown,married,no,no
960,36,301,7,1581,-1,technician,unknown,married,no,no
961,57,906,7,117,-1,retired,unknown,married,no,no
962,44,187,7,185,-1,management,unknown,married,no,no
963,48,852,7,202,-1,services,unknown,divorced,no,no
964,46,143,7,279,-1,blue-collar,unknown,married,no,no
968,53,732,7,530,-1,blue-collar,unknown,married,no,no
969,30,21,7,104,-1,services,unknown,single,no,no
970,41,276,7,60,-1,management,unknown,divorced,no,no
971,33,0,7,432,-1,technician,unknown,married,no,no
972,47,550,7,113,-1,blue-collar,unknown,married,no,no
973,58,268,7,516,-1,retired,unknown,married,no,no
974,31,-825,7,179,-1,unemployed,unknown,married,no,no
975,38,137,7,125,-1,admin.,unknown,single,no,no
977,33,54,7,262,-1,management,unknown,single,no,no
978,33,1716,7,396,-1,unemployed,unknown,single,no,no
979,52,270,7,294,-1,admin.,unknown,married,no,no
980,42,803,7,171,-1,blue-collar,unknown,married,no,no
981,30,102,7,614,-1,technician,unknown,single,no,no
982,33,188,7,118,-1,entrepreneur,unknown,divorced,no,no
983,46,207,7,485,-1,admin.,unknown,divorced,no,no
984,51,1466,7,406,-1,blue-collar,unknown,married,no,no
985,40,350,7,287,-1,unemployed,unknown,single,no,no
989,36,91,7,371,-1,admin.,unknown,single,no,no
992,38,-1,7,72,-1,blue-collar,unknown,single,no,no
994,29,313,7,144,-1,blue-collar,unknown,married,no,no
995,37,310,7,474,-1,blue-collar,unknown,married,no,no
996,34,475,7,559,-1,admin.,unknown,married,no,no
997,43,61,7,261,-1,blue-collar,unknown,married,no,no
998,49,1377,7,1101,-1,services,unknown,married,no,no
999,33,56,7,236,-1,technician,unknown,single,no,no
1001,50,73,7,93,-1,technician,unknown,married,no,no
1002,30,660,7,912,-1,blue-collar,unknown,single,no,no
1003,44,-79,7,179,-1,services,unknown,married,no,no
1004,44,558,7,485,-1,blue-collar,unknown,divorced,no,no
1005,30,342,7,206,-1,services,unknown,single,no,no
1006,40,-4,7,311,-1,blue-collar,unknown,married,no,no
1007,41,225,7,690,-1,blue-collar,unknown,married,no,no
1008,34,267,7,362,-1,blue-collar,unknown,married,no,no
1009,53,46,7,274,-1,services,unknown,married,no,no
1010,35,624,7,163,-1,blue-collar,unknown,married,no,no
1011,34,1107,7,345,-1,technician,unknown,divorced,no,no
1012,39,573,7,329,-1,admin.,unknown,single,no,no
1013,39,406,7,68,-1,management,unknown,single,no,no
1014,52,220,7,143,-1,services,unknown,divorced,no,no
1016,37,139,7,71,-1,blue-collar,unknown,divorced,no,no
1017,39,367,7,106,-1,admin.,unknown,married,no,no
1020,36,1722,7,349,-1,entrepreneur,unknown,married,no,no
1021,48,-500,7,78,-1,technician,unknown,married,no,no
1022,31,308,7,194,-1,admin.,unknown,divorced,no,no
1023,43,1026,7,224,-1,technician,unknown,divorced,no,no
1024,43,548,7,98,-1,blue-collar,unknown,single,no,no
1025,39,356,7,607,-1,blue-collar,unknown,married,no,no
1029,41,108,7,203,-1,blue-collar,unknown,married,no,no
1030,37,308,7,96,-1,management,unknown,married,no,no
1031,44,7,7,238,-1,services,unknown,divorced,no,no
1032,37,16,7,153,-1,technician,unknown,married,no,no
1033,39,867,7,481,-1,blue-collar,unknown,married,no,no
1034,41,277,7,2177,-1,blue-collar,unknown,single,no,no
1035,52,196,7,119,-1,blue-collar,unknown,divorced,no,no
1036,29,365,7,245,-1,blue-collar,unknown,single,no,no
1037,60,1310,7,152,-1,blue-collar,unknown,divorced,no,no
1038,32,186,7,418,-1,technician,unknown,married,no,no
1039,50,148,7,198,-1,services,unknown,single,no,no
1040,56,862,7,198,-1,blue-collar,unknown,married,no,no
1041,48,359,7,374,-1,admin.,unknown,married,no,no
1042,29,190,7,51,-1,blue-collar,unknown,married,no,no
1043,40,4,7,263,-1,blue-collar,unknown,married,no,no
1044,42,0,7,229,-1,admin.,unknown,divorced,no,no
1045,34,42,7,154,-1,blue-collar,unknown,married,no,no
1048,51,98,7,114,-1,management,unknown,married,no,no
1049,52,-181,7,94,-1,technician,unknown,single,no,no
1050,45,118,7,208,-1,technician,unknown,married,no,no
1051,41,-15,7,169,-1,blue-collar,unknown,married,no,no
1052,27,671,7,332,-1,student,unknown,single,no,no
1053,50,1557,7,263,-1,blue-collar,unknown,married,no,no
